training_row_id,unique_setup_key,plan_date,session_date,packet_id,acceptance_family_model,source_label_status,source_mode,accepted_for_timing_test,trap_detected_timestamp_et,reclaim_detected_timestamp_et,classification_complete_timestamp_et,candidate_fired_timestamp_et,candidate_timing_driver,entry_price,source_confirmed_fbd,source_planned_fbd,source_negative_control,sr_list_only,chart_confirmed_reclaim,chart_confirmed_non_acceptance,chart_mismatch,needs_crop,data_only,hard_reject,hard_reject_reasons,mfe_15m,mae_15m,mfe_60m,mae_60m,horizon_15m_complete,horizon_60m_complete,acceptance_closes_total_audit,non_acceptance_closes_total_audit,tp2_hit,tp3_hit,next_level_hit,tp2_first,tp3_first,next_level_first,adverse_excursion_stop_hit,first_hit_event,first_hit_timestamp_et,first_hit_points,target_first,same_bar_stop_and_target,stop_first,false_armed,median_mae_before_tp1_component,non_acceptance_score_with_outcome_audit,expectancy_points_slippage_0_5,candidate_score,time_of_day_bucket
direct-d6ae236331c8c6cd,dafde94b5e68,2026-04-30,2026-04-30,,simple_reclaim_unclassified,data_context,data_context,false,,,,,reclaim_score,,false,false,false,false,false,false,false,false,true,true,no_source_data_only;missing_setup_level;missing_bars;no_reclaim,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.05,missing
direct-9bd6e0fc8496e063,bf8b9d50f960,2026-04-30,2026-04-28,source-scan:52d07e3f6ee89830,simple_reclaim_unclassified,source_confirmed_fbd,context_recap,true,2026-04-28T06:27:00-04:00,2026-04-28T08:42:00-04:00,2026-04-28T08:42:00-04:00,,reclaim_score,7180.25,true,false,false,false,true,false,false,true,false,true,future_target_leakage;source_after_entry_leakage,2.75,16.75,2.75,30.0,true,true,1,0,true,false,false,false,false,false,true,stop,2026-04-28T08:42:00-04:00,-0.5,false,false,true,true,16.75,0.0,-1.0,0.6032,overnight_premarket
direct-26cb67a06def7464,9c9ca2ea96e8,2026-04-30,2026-04-30,,simple_reclaim_unclassified,source_unparsed_fbd,context_recap,false,,,,,reclaim_score,,false,false,false,false,false,false,false,false,true,true,no_source_data_only;missing_setup_level;missing_bars;no_reclaim,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.05,missing
direct-2fbfac91c508e191,aa9990a62a92,2026-04-30,2026-04-30,,simple_reclaim_unclassified,source_planned_fbd,planned_setup,false,,,,,reclaim_score,,false,true,false,false,false,false,false,true,false,true,missing_bars;no_reclaim;not_accepted_for_timing_test,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.105,missing
direct-752922ed51e3cae4,20e6c50f6344,2026-04-30,2026-04-30,,simple_reclaim_unclassified,source_unparsed_fbd,context_recap,false,,,,,reclaim_score,,false,false,false,false,false,false,false,false,true,true,no_source_data_only;missing_setup_level;missing_bars;no_reclaim,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.05,missing
direct-b801ad8d1273dfea,62c0d32c53bb,2026-04-30,2026-04-30,,simple_reclaim_unclassified,source_unparsed_fbd,context_recap,false,,,,,reclaim_score,,false,false,false,false,false,false,false,false,true,true,no_source_data_only;missing_bars;no_reclaim,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.05,missing
direct-4b55de05f9568d2f,a1b965070001,2026-04-30,2026-04-28,source-scan:a978a52fbc8d844a,non_acceptance_protocol,source_confirmed_fbd,context_recap,true,2026-04-28T09:51:00-04:00,2026-04-28T09:52:00-04:00,2026-04-28T09:54:00-04:00,,reclaim_score,7150.25,true,false,false,false,true,true,false,true,false,true,future_target_leakage;source_after_entry_leakage,14.5,3.25,14.5,3.25,true,true,16,2,true,true,true,true,true,true,false,target,2026-04-28T09:55:00-04:00,3.0,true,false,false,false,3.25,0.6,2.5,0.6952,rth_open
direct-138ba07ac3e24fe8,7a2f9f099e78,2026-04-30,2026-04-30,,simple_reclaim_unclassified,data_context,data_context,false,,,,,reclaim_score,,false,false,false,false,false,false,false,false,true,true,no_source_data_only;missing_bars;no_reclaim,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.05,missing
direct-ce95cd862e5d9dc0,33e0ab0e3f5d,2026-04-30,2026-04-30,,simple_reclaim_unclassified,data_context,data_context,false,,,,,reclaim_score,,false,false,false,false,false,false,false,false,true,true,no_source_data_only;missing_bars;no_reclaim,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.0675,missing
direct-38a0d10fd48068c1,8a104f496aae,2026-04-30,2026-04-28,source-scan:0e841ec614351175,non_acceptance_protocol,source_confirmed_fbd,context_recap,true,2026-04-28T09:51:00-04:00,2026-04-28T09:52:00-04:00,2026-04-28T09:54:00-04:00,,reclaim_score,7150.25,true,false,false,false,true,true,false,true,false,true,future_target_leakage;source_after_entry_leakage,14.5,3.25,14.5,3.25,true,true,16,2,true,true,true,true,true,true,false,target,2026-04-28T09:55:00-04:00,3.0,true,false,false,false,3.25,0.6,2.5,0.6952,rth_open
direct-2e27a958e83f9363,b07fdabfc7be,2026-04-30,2026-04-30,,simple_reclaim_unclassified,source_unparsed_fbd,planned_setup,false,,,,,reclaim_score,,false,false,false,false,false,false,false,false,true,true,no_source_data_only;missing_bars;no_reclaim,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.05,missing
direct-c55731c4228e9346,c802c2577580,2026-04-30,2026-04-30,,ladder_first_reclaim,source_planned_fbd,planned_setup,false,,,,,reclaim_score,,false,true,false,false,false,false,false,true,false,true,missing_bars;no_reclaim;not_accepted_for_timing_test,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.2017,missing
direct-ed769795818f6d9d,1742bcacf58d,2026-04-30,2026-04-30,,ladder_first_reclaim,source_planned_fbd,planned_setup,false,,,,,reclaim_score,,false,true,false,false,false,false,false,true,false,true,missing_bars;no_reclaim;not_accepted_for_timing_test,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.215,missing
direct-811a426c526e05d9,3221a29b853d,2026-04-30,2026-04-30,,simple_reclaim_unclassified,source_planned_fbd,planned_setup,false,,,,,reclaim_score,,false,true,false,false,false,false,false,true,false,true,missing_bars;no_reclaim;not_accepted_for_timing_test,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.105,missing
direct-a2d7e8dd55e2397e,db3b1622c40d,2026-04-30,2026-04-30,,simple_reclaim_unclassified,source_planned_fbd,planned_setup,false,,,,,reclaim_score,,false,true,false,false,false,false,false,true,false,true,missing_bars;no_reclaim;not_accepted_for_timing_test,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.1317,missing
direct-86b934d41e4553d5,32258ea02faf,2026-04-30,2026-04-30,,ladder_first_reclaim,source_planned_fbd,planned_setup,false,,,,,reclaim_score,,false,true,false,false,false,false,false,true,false,true,missing_bars;no_reclaim;not_accepted_for_timing_test,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.215,missing
direct-2b52613cd67ea98d,98663c637031,2026-04-30,2026-04-30,,simple_reclaim_unclassified,source_negative_control,context_recap,false,,,,,reclaim_score,,false,false,true,false,false,false,false,false,false,true,source_negative_control;missing_setup_level;missing_bars;no_reclaim,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.05,missing
direct-056a8eb7b41ac7b9,cd102eb7c62a,2026-04-29,2026-04-29,,simple_reclaim_unclassified,source_unparsed_fbd,context_recap,false,,,,,reclaim_score,,false,false,false,false,false,false,false,false,true,true,no_source_data_only;no_reclaim,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.14,missing
direct-efa60fbe3edf1ff8,a0d350e2dbdb,2026-04-29,2026-04-28,mancini-es1m:2026-04-28T0607:7185.0:a8043403abe4,simple_reclaim_unclassified,source_confirmed_fbd,context_recap,false,2026-04-28T06:21:00-04:00,2026-04-28T05:52:00-04:00,2026-04-28T05:54:00-04:00,,reclaim_score,7188.0,true,false,false,false,true,false,false,false,false,true,not_accepted_for_timing_test;reclaim_not_after_trap;candidate_fire_not_after_trap,3.75,7.25,3.75,32.75,true,true,16,16,true,true,true,true,true,true,true,target,2026-04-28T06:00:00-04:00,3.0,true,false,false,false,7.25,0.7,2.5,0.4629,overnight_premarket
direct-d10962d464ae7ab8,49ca5a1f39fb,2026-04-29,2026-04-28,mancini-es1m:2026-04-28T0607:7185.0:a8043403abe4,simple_reclaim_unclassified,source_confirmed_fbd,context_recap,false,2026-04-28T06:21:00-04:00,2026-04-28T05:52:00-04:00,2026-04-28T05:54:00-04:00,,reclaim_score,7188.0,true,false,false,false,true,false,false,false,false,true,not_accepted_for_timing_test;reclaim_not_after_trap;candidate_fire_not_after_trap,3.75,7.25,3.75,32.75,true,true,15,4,true,true,true,true,true,true,true,target,2026-04-28T06:00:00-04:00,3.0,true,false,false,false,7.25,0.7,2.5,0.6184,overnight_premarket
direct-346fcb50fc1c1605,f8ed9ca3ac79,2026-04-29,2026-04-29,,simple_reclaim_unclassified,source_confirmed_fbd,context_recap,false,,,,,reclaim_score,,true,false,false,false,false,false,false,true,false,true,no_reclaim;not_accepted_for_timing_test,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.2838,missing
direct-cfc909b4ad6bf557,6a0f95434388,2026-04-29,2026-04-29,,simple_reclaim_unclassified,source_unparsed_fbd,context_recap,false,,,,,reclaim_score,,false,false,false,false,false,false,false,false,true,true,no_source_data_only;missing_setup_level;no_reclaim,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.09,missing
direct-139f992b9b7c3059,9c27e9f7e89a,2026-04-29,2026-04-29,,simple_reclaim_unclassified,data_context,data_context,false,,,,,reclaim_score,,false,false,false,false,false,false,false,false,true,true,no_source_data_only;no_reclaim,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.14,missing
direct-e5f58bfe2d59138f,86830dc1553c,2026-04-29,2026-04-28,source-scan:462b56b2b0faa42a,ladder_first_reclaim,source_confirmed_fbd,context_recap,true,2026-04-28T06:27:00-04:00,2026-04-28T08:42:00-04:00,2026-04-28T08:42:00-04:00,2026-04-28T08:42:00-04:00,reclaim_score,7180.25,true,false,false,false,true,false,false,true,false,false,,2.75,16.75,2.75,30.0,true,true,1,0,true,false,true,true,false,true,true,stop,2026-04-28T08:55:00-04:00,-12.5,false,false,true,true,16.75,0.0,-13.0,0.5786,overnight_premarket
direct-df64d6db8141fafe,342e927dc5d7,2026-04-29,2026-04-29,,ladder_first_reclaim,source_planned_fbd,planned_setup,false,,,,,reclaim_score,,false,true,false,false,false,false,false,true,false,true,no_reclaim;not_accepted_for_timing_test,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.4178,missing
direct-bc0d10edd9256069,8f6e37cbc910,2026-04-29,2026-04-29,,simple_reclaim_unclassified,source_planned_fbd,planned_setup,false,,,,,reclaim_score,,false,true,false,false,false,false,false,true,false,true,no_reclaim;not_accepted_for_timing_test,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.2753,missing
direct-ff69afa2586fff83,06de8e25ef5e,2026-04-29,2026-04-29,,simple_reclaim_unclassified,source_unparsed_fbd,context_recap,false,,,,,reclaim_score,,false,false,false,false,false,false,false,false,true,true,no_source_data_only;missing_setup_level;no_reclaim,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.09,missing
direct-6b0a982779f6dd7f,b484c0044f77,2026-04-29,2026-04-29,,simple_reclaim_unclassified,source_unparsed_fbd,context_recap,false,,,,,reclaim_score,,false,false,false,false,false,false,false,false,true,true,no_source_data_only;no_reclaim,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.2384,missing
direct-803350e9a8631621,35b7f7e7963e,2026-04-29,2026-04-29,,simple_reclaim_unclassified,source_planned_fbd,planned_setup,false,,,,,reclaim_score,,false,true,false,false,false,false,false,true,false,true,no_reclaim;not_accepted_for_timing_test,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.1948,missing
direct-1961ca10363b6256,c8066fc5c411,2026-04-29,2026-04-29,,ladder_first_reclaim,source_planned_fbd,planned_setup,false,,,,,reclaim_score,,false,true,false,false,false,false,false,true,false,true,no_reclaim;not_accepted_for_timing_test,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.4422,missing
direct-17a72334f349e9b4,3f3fd29278c4,2026-04-29,2026-04-29,,simple_reclaim_unclassified,source_planned_fbd,planned_setup,false,,,,,reclaim_score,,false,true,false,false,false,false,false,true,false,true,no_reclaim;not_accepted_for_timing_test,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.1681,missing
direct-5f2b8eec36cf0a42,ef1fd9372ca4,2026-04-29,2026-04-29,,simple_reclaim_unclassified,source_unparsed_fbd,planned_setup,false,,,,,reclaim_score,,false,false,false,false,false,false,false,false,true,true,no_source_data_only;missing_setup_level;no_reclaim,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.09,missing
direct-805e5d084a450d38,8b55c4c6ae75,2026-04-29,2026-04-28,source-scan:0ea41056369b28e7,non_acceptance_protocol,source_confirmed_fbd,data_context,true,2026-04-28T09:51:00-04:00,2026-04-28T09:52:00-04:00,2026-04-28T09:54:00-04:00,2026-04-28T09:54:00-04:00,reclaim_score,7150.25,true,false,false,false,true,true,false,true,false,false,,14.5,3.25,14.5,3.25,true,true,16,2,true,true,true,true,true,true,false,target,2026-04-28T09:55:00-04:00,3.0,true,false,false,false,3.25,0.6,2.5,0.6976,rth_open
direct-6ce1e0f6c217d895,f4d9481a58ac,2026-04-29,2026-04-29,,ladder_first_reclaim,source_planned_fbd,planned_setup,false,,,,,reclaim_score,,false,true,false,false,false,false,false,true,false,true,no_reclaim;not_accepted_for_timing_test,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.305,missing
direct-4549f44eb3746a2e,add96f6fd10c,2026-04-29,2026-04-29,,ladder_first_reclaim,source_planned_fbd,planned_setup,false,,,,,reclaim_score,,false,true,false,false,false,false,false,true,false,true,no_reclaim;not_accepted_for_timing_test,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.305,missing
direct-86642a2d641c2e4c,45d782e548e3,2026-04-29,2026-04-29,,simple_reclaim_unclassified,source_planned_fbd,planned_setup,false,,,,,reclaim_score,,false,true,false,false,false,false,false,true,false,true,no_reclaim;not_accepted_for_timing_test,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.195,missing
direct-54e96ec3741ecd9e,40b86d41638c,2026-04-29,2026-04-29,,simple_reclaim_unclassified,source_planned_fbd,planned_setup,false,,,,,reclaim_score,,false,true,false,false,false,false,false,true,false,true,no_reclaim;not_accepted_for_timing_test,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.235,missing
direct-c0cd5b2b9a29de96,49b42480f620,2026-04-29,2026-04-29,,ladder_first_reclaim,source_planned_fbd,planned_setup,false,,,,,reclaim_score,,false,true,false,false,false,false,false,true,false,true,no_reclaim;not_accepted_for_timing_test,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.305,missing
direct-481662e027fa7930,3192b6d842eb,2026-04-29,2026-04-28,source-scan:1ac65b930c462f72,simple_reclaim_unclassified,source_confirmed_fbd,context_recap,true,2026-04-28T06:27:00-04:00,2026-04-28T08:42:00-04:00,2026-04-28T08:42:00-04:00,2026-04-28T08:42:00-04:00,reclaim_score,7180.25,true,false,false,false,true,false,false,true,false,false,,2.75,16.75,2.75,30.0,true,true,1,0,true,false,false,false,false,false,true,stop,2026-04-28T08:42:00-04:00,-0.5,false,false,true,true,16.75,0.0,-1.0,0.6032,overnight_premarket
direct-1fb99f76a4bd0f46,e6154e3f0fd4,2026-04-29,2026-04-29,,simple_reclaim_unclassified,source_negative_control,planned_setup,false,,,,,reclaim_score,,false,false,true,false,false,false,false,false,false,true,source_negative_control;missing_setup_level;no_reclaim,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.09,missing
direct-fc66919f281a4632,78e56a0b16ac,2026-04-28,2026-04-28,,simple_reclaim_unclassified,source_unparsed_fbd,context_recap,false,,,,,reclaim_score,,false,false,false,false,false,false,false,false,true,true,no_source_data_only;no_reclaim,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.12,missing
direct-1a013f62e8efef73,4b23cd1e3370,2026-04-28,2026-04-23,source-scan:5f374923830e180d,non_acceptance_protocol,source_confirmed_fbd,actual_recap,true,2026-04-23T12:46:00-04:00,2026-04-23T12:47:00-04:00,2026-04-23T12:49:00-04:00,,reclaim_score,7092.0,true,false,false,false,true,true,false,true,false,true,future_target_leakage;source_after_entry_leakage,44.75,7.25,60.25,7.25,true,true,16,16,true,true,false,true,true,false,false,target,2026-04-23T12:49:00-04:00,3.0,true,false,false,false,7.25,0.7,2.5,0.7083,midday
direct-2a987a3b0facdd28,30fcca91994d,2026-04-28,2026-04-28,mancini-es1m:2026-04-28T0607:7185.0:a8043403abe4,simple_reclaim_unclassified,source_confirmed_fbd,context_recap,false,2026-04-28T06:21:00-04:00,2026-04-28T05:52:00-04:00,2026-04-28T05:54:00-04:00,,reclaim_score,7188.0,true,false,false,false,true,false,false,false,false,true,not_accepted_for_timing_test;reclaim_not_after_trap;candidate_fire_not_after_trap,3.75,7.25,3.75,32.75,true,true,16,16,true,true,true,true,true,true,true,target,2026-04-28T06:00:00-04:00,3.0,true,false,false,false,7.25,0.7,2.5,0.4629,overnight_premarket
direct-d23f4c95afe3b6b2,4f711088c50e,2026-04-28,2026-04-28,mancini-es1m:2026-04-28T0607:7185.0:a8043403abe4,simple_reclaim_unclassified,source_confirmed_fbd,context_recap,false,2026-04-28T06:21:00-04:00,2026-04-28T05:52:00-04:00,2026-04-28T05:54:00-04:00,,reclaim_score,7188.0,true,false,false,false,true,false,false,false,false,true,not_accepted_for_timing_test;reclaim_not_after_trap;candidate_fire_not_after_trap,3.75,7.25,3.75,32.75,true,true,15,4,true,true,false,true,true,false,true,target,2026-04-28T06:00:00-04:00,3.0,true,false,false,false,7.25,0.7,2.5,0.7257,overnight_premarket
direct-926ae785b64f6773,d999a0b95b74,2026-04-28,2026-04-28,,simple_reclaim_unclassified,source_confirmed_fbd,context_recap,false,,,,,reclaim_score,,true,false,false,false,false,false,false,true,false,true,no_reclaim;not_accepted_for_timing_test,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.2638,missing
direct-634098b51695014e,6d95c017b255,2026-04-28,2026-04-28,,simple_reclaim_unclassified,data_context,data_context,false,,,,,reclaim_score,,false,false,false,false,false,false,false,false,true,true,no_source_data_only;missing_setup_level;no_reclaim,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.07,missing
direct-793563729d601825,7842a09b108d,2026-04-28,2026-04-28,,ladder_first_reclaim,source_confirmed_fbd,context_recap,false,,,,,reclaim_score,,true,false,false,false,false,false,false,true,false,true,no_reclaim;not_accepted_for_timing_test,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.53,missing
direct-a5429a4181db12d6,242854f34368,2026-04-28,2026-04-27,source-scan:964d4a099740cb25,non_acceptance_protocol,source_confirmed_fbd,context_recap,true,2026-04-26T18:31:00-04:00,2026-04-26T19:42:00-04:00,,,non_acceptance_score,,true,false,false,false,true,true,false,true,false,true,classification_incomplete,,,,,false,false,1,30,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.7,,0.4677,missing
direct-6d47f86b1a685778,7a8e53e4e7d7,2026-04-28,2026-04-28,,simple_reclaim_unclassified,source_unparsed_fbd,context_recap,false,,,,,reclaim_score,,false,false,false,false,false,false,false,false,true,true,no_source_data_only;missing_setup_level;no_reclaim,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.07,missing
direct-c589adda0820d4af,751d23c9dd15,2026-04-28,2026-04-28,,simple_reclaim_unclassified,source_unparsed_fbd,context_recap,false,,,,,reclaim_score,,false,false,false,false,false,false,false,false,true,true,no_source_data_only;no_reclaim,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.12,missing
direct-97c54ce603520832,c6bce8f62e09,2026-04-28,2026-04-28,,simple_reclaim_unclassified,source_planned_fbd,planned_setup,false,,,,,reclaim_score,,false,true,false,false,false,false,false,true,false,true,no_reclaim;not_accepted_for_timing_test,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.365,missing
direct-765973b3ce87b242,2ccdca1d8fac,2026-04-28,2026-04-28,,simple_reclaim_unclassified,source_planned_fbd,planned_setup,false,,,,,reclaim_score,,false,true,false,false,false,false,false,true,false,true,no_reclaim;not_accepted_for_timing_test,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.165,missing
direct-c92af9149ea856c9,6bfc81423573,2026-04-28,2026-04-28,,simple_reclaim_unclassified,source_unparsed_fbd,context_recap,false,,,,,reclaim_score,,false,false,false,false,false,false,false,false,true,true,no_source_data_only;missing_setup_level;no_reclaim,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.07,missing
direct-3d9437a4bf24efc6,f6b098949c96,2026-04-28,2026-04-28,,simple_reclaim_unclassified,source_unparsed_fbd,context_recap,false,,,,,reclaim_score,,false,false,false,false,false,false,false,false,true,true,no_source_data_only;no_reclaim,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.27,missing
direct-b72ed66dc9317247,6936393e6f5c,2026-04-28,2026-04-28,,simple_reclaim_unclassified,source_planned_fbd,planned_setup,false,,,,,reclaim_score,,false,true,false,false,false,false,false,true,false,true,no_reclaim;not_accepted_for_timing_test,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.2727,missing
direct-a1399edfe21d3dd2,6d45d40fe153,2026-04-28,2026-04-28,,simple_reclaim_unclassified,source_planned_fbd,planned_setup,false,,,,,reclaim_score,,false,true,false,false,false,false,false,true,false,true,no_reclaim;not_accepted_for_timing_test,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.365,missing
direct-f0ac60d8fda9988f,4b2f743e7b68,2026-04-28,2026-04-27,source-scan:dcdea05d3738c85f,non_acceptance_protocol,source_planned_fbd,planned_setup,true,2026-04-26T18:31:00-04:00,2026-04-26T19:42:00-04:00,,,non_acceptance_score,,false,true,false,false,true,true,false,true,false,true,classification_incomplete,,,,,false,false,1,30,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.7,,0.4327,missing
direct-06daa711d307e2ff,dacff57d45d3,2026-04-28,2026-04-28,source-scan:b46ea3384db2f086,ladder_first_reclaim,source_confirmed_fbd,context_recap,true,2026-04-28T06:27:00-04:00,2026-04-28T08:42:00-04:00,2026-04-28T08:42:00-04:00,2026-04-28T08:42:00-04:00,reclaim_score,7180.25,true,false,false,false,true,false,false,true,false,false,,2.75,16.75,2.75,30.0,true,true,1,0,true,false,false,true,false,false,true,stop,2026-04-28T08:55:00-04:00,-12.5,false,false,true,true,16.75,0.0,-13.0,0.7143,overnight_premarket
direct-9e325dfd47ec79a5,e0f00c81d523,2026-04-28,2026-04-28,source-scan:4a0cdccdd5e278ce,non_acceptance_protocol,source_planned_fbd,planned_setup,true,2026-04-28T09:51:00-04:00,2026-04-28T09:52:00-04:00,2026-04-28T09:54:00-04:00,2026-04-28T09:54:00-04:00,reclaim_score,7150.25,false,true,false,false,true,true,false,true,false,false,,14.5,3.25,14.5,3.25,true,true,16,2,true,true,false,true,true,false,false,target,2026-04-28T09:55:00-04:00,3.0,true,false,false,false,3.25,0.6,2.5,0.6602,rth_open
direct-f01e8fbce383fe20,96bf79423d74,2026-04-28,2026-04-28,,simple_reclaim_unclassified,source_unparsed_fbd,context_recap,false,,,,,reclaim_score,,false,false,false,false,false,false,false,false,true,true,no_source_data_only;no_reclaim,,,,,false,false,0,0,false,false,false,false,false,,false,missing,,,false,false,false,false,,0.0,,0.2263,missing
direct-6078617871c1e102,3e86584c0950,2026-04-28,2026-04-28,mancini-es1m:2026-04-28T0607:7185.0:a8043403abe4,simple_reclaim_unclassified,source_confirmed_fbd,actual_recap,false,2026-04-28T06:21:00-04:00,2026-04-28T05:52:00-04:00,2026-04-28T05:54:00-04:00,,reclaim_score,7188.0,true,false,false,false,true,false,false,true,false,true,not_accepted_for_timing_test;reclaim_not_after_trap;candidate_fire_not_after_trap,3.75,7.25,3.75,32.75,true,true,16,16,true,true,true,true,true,true,true,target,2026-04-28T06:00:00-04:00,3.0,true,false,false,false,7.25,0.7,2.5,0.4754,overnight_premarket
direct-312e3b3c1e3ad82a,c35e3ac88cb1,2026-04-28,2026-04-28,mancini-es1m:2026-04-28T0607:7185.0:a8043403abe4,simple_reclaim_unclassified,source_confirmed_fbd,actual_recap,false,2026-04-28T06:21:00-04:00,2026-04-28T05:52:00-04:00,2026-04-28T05:54:00-04:00,,reclaim_score,7188.0,true,false,false,false,true,false,false,true,false,true,not_accepted_for_timing_test;reclaim_not_after_trap;candidate_fire_not_after_trap,3.75,7.25,3.75,32.75,true,true,16,16,true,true,true,true,true,true,true,target,2026-04-28T06:00:00-04:00,3.0,true,false,false,false,7.25,0.7,2.5,0.6076,overnight_premarket
direct-f379edeb29c2bb2a,dacfc1f3a5c8,2026-04-28,2026-04-28,mancini-es1m:2026-04-28T0607:7185.0:a8043403abe4,simple_reclaim_unclassified,source_confirmed_fbd,actual_recap,false,2026-04-28T06:21:00-04:00,2026-04-28T05:52:00-04:00,2026-04-28T05:54:00-04:00,,reclaim_score,7188.0,true,false,false,false,true,false,false,true,false,true,not_accepted_for_timing_test;reclaim_not_after_trap;candidate_fire_not_after_trap,3.75,7.25,3.75,32.75,true,true,16,16,true,true,true,true,true,true,true,target,2026-04-28T06:00:00-04:00,3.0,true,false,false,false,7.25,0.7,2.5,0.4354,overnight_premarket
direct-c38dd0d0ba37ccf3,f84bfe8de7d2,2026-04-28,2026-04-28,mancini-es1m:2026-04-28T0607:7185.0:a8043403abe4,simple_reclaim_unclassified,source_confirmed_fbd,actual_recap,false,2026-04-28T06:21:00-04:00,2026-04-28T05:52:00-04:00,2026-04-28T05:54:00-04:00,,reclaim_score,7188.0,true,false,false,false,true,false,false,true,false,true,not_accepted_for_timing_test;reclaim_not_after_trap;candidate_fire_not_after_trap,3.75,7.25,3.75,32.75,true,true,16,16,true,true,true,true,true,true,true,target,2026-04-28T06:00:00-04:00,3.0,true,false,false,false,7.25,0.7,2.5,0.4754,overnight_premarket
